id,created_at,text
1388081021707603970,2021-04-30 10:41:19,Reviewed the COVID-19 situation during the Council of Ministers meeting. Discussed the various steps being undertak… https://t.co/bWyih85u4m
1388057248027480065,2021-04-30 09:06:51,"Rohit Sardana left us too soon. Full of energy, passionate about India’s progress and a kind hearted soul, Rohit wi… https://t.co/xB80LlESKJ"
1388008356179156993,2021-04-30 05:52:34,"Shri Soli Sorabjee was an outstanding lawyer and intellectual. Through law, he was at the forefront of helping the… https://t.co/f9TAGCSSJO"
1387692367537483784,2021-04-29 08:56:57,"Praying for the good health and fast recovery of Rajasthan CM Shri @ashokgehlot51 Ji and his wife, Smt. Sunita Ji."
1387681317723119617,2021-04-29 08:13:02,Reviewed the efforts being taken by the Indian Army in the fight against COVID-19. https://t.co/bulevS6Kvu
1387583112926752769,2021-04-29 01:42:48,"Last phase of the 2021 West Bengal elections takes place today. In line with the COVID-19 protocols, I call upon pe… https://t.co/TT035jzd72"
1387392586738929666,2021-04-28 13:05:43,"To add further momentum to our strong strategic partnership, President Putin and I have agreed to establish a 2+2 M… https://t.co/D8LoazCLjO"
1387392584977248261,2021-04-28 13:05:43,"We also reviewed our diverse bilateral cooperation, especially in the area of space exploration and renewable energ… https://t.co/9S3DEqkIaY"
1387392489812758534,2021-04-28 13:05:20,"Had an excellent conversation with my friend President Putin today. We discussed the evolving COVID-19 situation, a… https://t.co/RzNjP2en9k"
1387362890085064704,2021-04-28 11:07:43,"1 lakh portable oxygen concentrators will be procured, 500 more PSA oxygen plants sanctioned from PM-CARES. This wi… https://t.co/h2ocwamNhj"
1387343978899587074,2021-04-28 09:52:34,"Took stock of the ongoing efforts by the Indian Air Force to mitigate the COVID-19 situation. 

IAF is focussing on… https://t.co/WfjoPx76XG"
1387285028221030405,2021-04-28 05:58:19,ગુજરાત ભાજપના વરિષ્ઠ આગેવાન શ્રી દતાજી ચિરંદાસજી ના અવસાનના સમાચાર અત્યંત આઘાતજનક છે. ગુજરાતમાં ભારતીય જનતા પાર્ટી… https://t.co/3kwHvL6apB
1387251741322670087,2021-04-28 03:46:03,Spoke to Assam CM Shri @sarbanandsonwal Ji regarding the earthquake in parts of the state. Assured all possible hel… https://t.co/z5yYxfuMgU
1387238947013545986,2021-04-28 02:55:13,"Shri Manoj Das distinguished himself as a noted educationist, popular columnist and prolific writer. He made rich c… https://t.co/pgIsCvppaS"
1387067057259171844,2021-04-27 15:32:11,"During the three meetings with the empowered groups we discussed:

Oxygen situation and ways to further scale up ca… https://t.co/5Ayxpuos3z"
1387065786083078146,2021-04-27 15:27:08,"Had a good conversation with His Highness @TamimBinHamad, Amir of Qatar today. I thanked His Highness for the solid… https://t.co/ZvgzTfF7R4"
1386886114007388166,2021-04-27 03:33:11,हनुमान जयंती का पावन अवसर भगवान हनुमान की करुणा और समर्पण भाव को याद करने का दिन है। मेरी कामना है कि कोरोना महामा… https://t.co/JyDOmcgv8P
1386849198910238721,2021-04-27 01:06:30,ગુજરાતી ભાષાના જાણીતા કવિ પદ્મશ્રી દાદુદાન ગઢવી (કવિ દાદ બાપુ ) ના અવસાનના સમાચાર અત્યંત દુઃખદ છે. લોક સાહિત્યના… https://t.co/fPPosEiUjy
1386723540678807552,2021-04-26 16:47:10,My discussion with @POTUS @JoeBiden also underscored the importance of smooth and efficient supply chains of vaccin… https://t.co/ankBFDLzZc
1386723538619420672,2021-04-26 16:47:10,Had a fruitful conversation with @POTUS @JoeBiden today. We discussed the evolving COVID situation in both countrie… https://t.co/TOp0KZEvl3
1386636542471413764,2021-04-26 11:01:28,"Reviewed the work being done by the armed forces in combatting COVID-19, including the efforts to enhance medical c… https://t.co/PRE5cYQjJd"
1386606161001078784,2021-04-26 09:00:45,"Spoke to Mizoram CM, Mr. Zoramthanga and took stock of the situation arising due to forest fires in parts of the st… https://t.co/bthPloYyz0"
1386597553937035265,2021-04-26 08:26:33,Spoke to PM @sugawitter of Japan on phone. We reviewed the progress in various ongoing bilateral initiatives. We al… https://t.co/bs4wqEoyoC
1386489661229469699,2021-04-26 01:17:49,The seventh phase of the West Bengal elections takes place today. Urging people to exercise their franchise and fol… https://t.co/UlUYYt9I96
1386334237964443650,2021-04-25 15:00:13,शास्त्रीय गायन की दुनिया में अपनी अमिट छाप छोड़ने वाले पंडित राजन मिश्र जी के निधन से अत्यंत दुख पहुंचा है। बनारस घ… https://t.co/1D4MkDYZMT
1386239404646100992,2021-04-25 08:43:23,"Oxygen plants in every district to ensure adequate oxygen availability...

An important decision that will boost ox… https://t.co/r4oxWP7tST"
1386190837680205828,2021-04-25 05:30:24,Tune in to #MannKiBaat April 2021. https://t.co/ti5rqBhiWH
1386177117000327171,2021-04-25 04:35:53,भगवान महावीर का जीवन संदेश हमें शांति और आत्मसंयम की सीख देता है। जब हम सभी देशवासी मिलकर कोरोना के इस संकट का मुका… https://t.co/2E2Bp65NVM
1385891002209038343,2021-04-24 09:38:58,"At the high-level meeting, key decisions of waiving customs duty on oxygen and oxygen related equipment &amp; COVID-19… https://t.co/LYbdVV1hRM"
1385850073460789248,2021-04-24 06:56:20,Addressing a programme on #PanchayatiRajDiwas. Watch. https://t.co/8oZuBNWf37
1385820937912668161,2021-04-24 05:00:33,"Today, on the special occasion of #PanchayatiRajDiwas, the distribution of e-property cards under the Svamitva Sche… https://t.co/BqcmyTZdCy"
1385622094810030081,2021-04-23 15:50:25,"Earlier today, met leading oxygen manufacturers of our country and discussed the efforts to scale up oxygen supply… https://t.co/ap6L9xeptU"
1385557338266902535,2021-04-23 11:33:06,Addressing a virtual rally for the West Bengal elections. https://t.co/vhmazoOtSs
1385532142902419456,2021-04-23 09:52:59,Discussed the COVID-19 situation with Chief Ministers of the states seeing a surge in infections. We discussed the… https://t.co/tCzEzFSZtT
1385200406775672835,2021-04-22 11:54:47,"Tomorrow, will be chairing high-level meetings to review the prevailing COVID-19 situation. Due to that, I would no… https://t.co/79d2zBQhX6"
1385186788927438855,2021-04-22 11:00:40,"During today’s high level meet, we reviewed the situation relating to oxygen supply and ways to further boost oxyge… https://t.co/EecakcsEm6"
1385081111299067905,2021-04-22 04:00:45,"Condolences to Shri Sitaram Yechury Ji and his family on the tragic and untimely demise of his son, Ashish. Om Shanti."
1385037847783088130,2021-04-22 01:08:50,Saddened by the passing away of Maulana Wahiduddin Khan. He will be remembered for his insightful knowledge on matt… https://t.co/p2JKMUGcZN
1385036971416821763,2021-04-22 01:05:21,"The people of West Bengal are voting to elect a new assembly. On the sixth phase today, urging those whose seats ar… https://t.co/1ikMt3RGeo"
1384879898028740612,2021-04-21 14:41:12,Praying for the well-being and swift recovery of Adhir Da. @adhirrcinc
1384841992019001344,2021-04-21 12:10:34,नाशिक येथील रुग्णालयातील ऑक्सिजन गळतीची दुर्घटना हृदयद्रावक आहे. यात जीवितहानी झाल्यामुळे व्यथित झालो आहे. या दुःखा… https://t.co/X6M4XO7mou
1384815961375531010,2021-04-21 10:27:08,The tragedy at a hospital in Nashik because of oxygen tank leakage is heart-wrenching. Anguished by the loss of liv… https://t.co/AnA3nLcL4A
1384812277690290180,2021-04-21 10:12:30,"RT @ANI: ADVISORY: At 5PM today, Dr Randeep Guleria Director AIIMS Delhi, Dr Devi Shetty, Chairman, Narayana Health and Dr Naresh Trehan, C…"
1384790325193973767,2021-04-21 08:45:16,বাংলা ও ভারতীয় সাহিত্যে তাঁর অবদানের জন্যে শঙখ ঘোষ স্মরণীয় হয়ে থাকবেন। তাঁর রচনা বহুপঠিত এবং শ্রদ্ধেয়। তাঁর মৃ… https://t.co/8D80z1zvnB
1384772416178515969,2021-04-21 07:34:06,Shri Shankha Ghosh will be remembered for his contributions to Bengali and Indian literature. His works were widely… https://t.co/nP6nacXgLd
1384695540978311174,2021-04-21 02:28:38,Best wishes to all Civil Servants on the occasion of Civil Services Day. In different terrains and across different… https://t.co/WEuRQ4vrUd
1384689101794734082,2021-04-21 02:03:02,"आज रामनवमी है और मर्यादा पुरुषोत्तम श्रीराम का हम सभी को यही संदेश है कि मर्यादाओं का पालन करें।
 
कोरोना के इस संक… https://t.co/TVnQoa56VX"
1384689035377926144,2021-04-21 02:02:46,रामनवमी की मंगलकामनाएं। देशवासियों पर भगवान श्रीराम की असीम अनुकंपा सदा बनी रहे। जय श्रीराम!
1384563955524276232,2021-04-20 17:45:45,"Compassionate gesture by the Tata Group. 

Together, the people of India will fight COVID-19. https://t.co/7LnemItJ0j"
1384526068091035654,2021-04-20 15:15:12,Addressing the nation on the COVID-19 situation. https://t.co/rmIUo0gkbm
1384505855731662854,2021-04-20 13:54:53,Wishing best health and a quick recovery to senior Congress leader Shri Anand Sharma Ji. @AnandSharmaINC
1384457751858798594,2021-04-20 10:43:44,I pray for the good health and quick recovery of Lok Sabha MP Shri @RahulGandhi Ji.
1384168530547929091,2021-04-19 15:34:28,Had an extensive interaction with Pharma industry leaders. Indian industry has worked with a spirit of cooperation… https://t.co/5GrtYcxk44
1384168254126530574,2021-04-19 15:33:23,"Numerous key decisions were taken during this morning’s high-level meeting on vaccination. 

Together, we will defe… https://t.co/DmEjLef8WN"
1384166026355429391,2021-04-19 15:24:31,"Wishing our former Prime Minister, Dr. Manmohan Singh Ji good health and a speedy recovery."
1384165450712453128,2021-04-19 15:22:14,Discussed the prevailing COVID-19 situation with leading doctors and medical experts. India is proud of the efforts… https://t.co/vvbiGjTKXI
1384025416273330181,2021-04-19 06:05:47,Demise of Professor G. Venkatasubbaiah has left a huge void in Kannada literature. He was a prolific writer and thi… https://t.co/wFCRxiKbx7
1383837650264625164,2021-04-18 17:39:40,भाजपा के वरिष्ठ नेता और पूर्व केंद्रीय राज्य मंत्री बची सिंह रावत जी के निधन से बहुत दुख पहुंचा है। उनका पूरा जीवन… https://t.co/KMMQJXxdDF
